Provider,num_claims,total_reimbursed,avg_reimbursed,num_beneficiaries,z_total,z_avg,z_claims,flagged_zscore,iso_flag,flagged_isoforest,PotentialFraud
PRV57096,11,160000,14545.454545454546,11,0.21259562242886917,3.675149246915217,-0.33836478844654283,True,1,False,Yes
PRV57098,49,490000,10000.0,47,1.4406769687619037,2.370540331971501,-0.19888034143552766,True,1,False,No
PRV57103,2049,892770,435.71010248901905,804,2.9395688592544986,-0.37454439841626624,7.142406343354745,True,-1,True,Yes
PRV57141,17,175530,10325.29411764706,14,0.2703898748790268,2.463904285260944,-0.31634092839217204,True,1,False,No
PRV57144,8,70000,8750.0,8,-0.12233565384377663,2.0117728803619794,-0.34937671847372825,True,1,False,No
PRV57145,4,70000,17500.0,4,-0.12233565384377663,4.5231450416286325,-0.3640592918433088,True,1,False,No
PRV57146,9,103000,11444.444444444445,9,0.0004724807895268374,2.7851160538313935,-0.3457060751313331,True,1,False,No
PRV57172,1760,1386100,787.5568181818181,605,4.775476042849881,-0.2735594787792378,6.081590417402551,True,-1,True,Yes
PRV57173,1225,1326410,1082.7836734693878,938,4.553342177508612,-0.18882524956466626,4.1177962292211525,True,-1,True,Yes
PRV57177,564,848370,1504.2021276595744,257,2.774336096293327,-0.06787226966783644,1.6915009798979674,True,-1,True,Yes
PRV57191,1500,2424430,1616.2866666666666,784,8.639578177207396,-0.03570244212831443,5.127223148379815,True,-1,True,Yes
PRV57209,1108,485040,437.7617328519856,564,1.4222185339806557,-0.3739555518586933,3.688330958160922,True,-1,True,Yes
PRV57251,15,156000,10400.0,14,0.1977097879278627,2.485345916486548,-0.3236822150769623,True,1,False,No
PRV57285,8,83000,10375.0,8,-0.07395669171550556,2.4781705674543577,-0.34937671847372825,True,1,False,No
PRV57290,2,55000,27500.0,2,-0.17815753322255093,7.393284654504807,-0.3714005785280991,True,-1,True,No
PRV57295,14,173000,12357.142857142857,13,0.26097458455714023,3.047073240720885,-0.32735285841935746,True,1,False,Yes
PRV57305,675,175750,260.3703703703704,343,0.2712085957765822,-0.42486934950274924,2.098942390903828,True,1,False,No
PRV57306,2315,629460,271.9049676025918,1407,1.9596715886394946,-0.4215587590592722,8.11879747243185,True,-1,True,Yes
PRV57310,122,673420,5519.836065573771,99,2.123266909805556,1.0846707339339114,0.06907662255931729,True,1,False,Yes
PRV57317,458,926330,2022.5545851528384,352,3.064461010717943,0.0809021225004766,1.302412785604083,True,-1,True,Yes
PRV57333,1004,291020,289.8605577689243,723,0.7001811315093365,-0.41640525399837613,3.3065840505518276,True,-1,True,No
PRV57335,807,284670,352.75092936802974,306,0.6765498692389886,-0.39835483931886656,2.583467312099986,True,1,False,Yes
PRV57341,177,816350,4612.146892655367,158,2.6551749911127698,0.8241512687967194,0.2709620063910498,True,-1,True,Yes
PRV57348,920,255770,278.0108695652174,638,0.5689997149692169,-0.4198062799497452,2.9982500097906364,True,-1,True,No
PRV57397,7,65000,9285.714285714286,7,-0.14094294697003473,2.165530359623203,-0.3530473618161234,True,1,False,No
PRV57398,3,50600,16866.666666666668,3,-0.19453195117365807,4.341369532813141,-0.36772993518570396,True,1,False,No
PRV57399,1,57000,57000.0,1,-0.17071461597204768,15.860196512489523,-0.3750712218704942,True,-1,True,No
PRV57403,15,172000,11466.666666666666,13,0.25725312593188865,2.7914941418600066,-0.3236822150769623,True,1,False,No
PRV57481,62,776000,12516.129032258064,52,2.5050141355838673,3.0927044926306677,-0.1511619779843909,True,-1,True,Yes
PRV57487,15,140000,9333.333333333334,14,0.13816644992383678,2.1791976911130897,-0.3236822150769623,True,1,False,No
PRV57489,17,182000,10705.882352941177,17,0.2944677121844048,2.5731384222921725,-0.31634092839217204,True,1,False,No
PRV57490,21,201200,9580.952380952382,19,0.36591971778923593,2.2502678148605,-0.3016583550225915,True,1,False,No
PRV57502,260,1197550,4605.961538461538,235,4.0737950190586885,0.8223759857875815,0.5756254038098461,True,-1,True,Yes
PRV57527,165,665500,4033.3333333333335,135,2.093792957493563,0.6580236962887172,0.22691428628230814,True,1,False,Yes
PRV57530,478,505590,1057.7196652719665,391,1.4986945087295764,-0.19601896984315348,1.3758256524519858,False,-1,True,No
PRV57548,210,1069050,5090.714285714285,180,3.5955875857138544,0.9615067920216477,0.3920932366900893,True,-1,True,Yes
PRV57567,12,112290,9357.5,11,0.03504483141811439,2.186133861844207,-0.3346941451041477,True,1,False,No
PRV57629,10,122300,12230.0,9,0.07229663225688311,3.010581465642888,-0.34203543178893797,True,1,False,No
PRV57631,18,227000,12611.111111111111,17,0.46193335032072774,3.1199656753336136,-0.3126702850497769,True,1,False,Yes
PRV57635,18,275000,15277.777777777777,16,0.6405633643328055,3.88533623876726,-0.3126702850497769,True,1,False,No
PRV57715,860,688200,800.2325581395348,387,2.178270068286775,-0.2699213644417218,2.778011409246928,True,-1,True,No
PRV57757,11,109000,9909.09090909091,11,0.022801232541036557,2.344448153672627,-0.33836478844654283,True,1,False,No
